{\rtf1\ansi\ansicpg1251\cocoartf1671\cocoasubrtf600
{\fonttbl\f0\fswiss\fcharset0 Helvetica;}
{\colortbl;\red255\green255\blue255;}
{\*\expandedcolortbl;;}
\paperw11900\paperh16840\margl1440\margr1440\vieww10800\viewh8400\viewkind0
\pard\tx566\tx1133\tx1700\tx2267\tx2834\tx3401\tx3968\tx4535\tx5102\tx5669\tx6236\tx6803\pardirnatural\partightenfactor0

\f0\fs24 \cf0 1, 0, 0, 0 \
\pard\tx566\tx1133\tx1700\tx2267\tx2834\tx3401\tx3968\tx4535\tx5102\tx5669\tx6236\tx6803\pardirnatural\partightenfactor0
\cf0 2, 0, 0, 0\
420, 0.00705707, 1.74971, 0.308739\
430, 0.00677159, 2.0153, 0.637841\
440, 0.0131637, 2.541, 0.328758\
450, 0.00756526, 1.84994, 0.337649\
460, 0.00774713, 1.92843, 0.35491\
470, 0.00806368, 2.16863, 0.387657\
480, 0.00864137, 2.07234, 0.391033\
490, 0.0105001, 2.09891, 0.38712\
500, 0.00913986, 2.22474, 0.402682\
510, 0.00955313, 2.06535, 0.408418\
520, 0.00996536, 2.52135, 0.431656\
530, 0.0103365, 2.66248, 0.449457\
540, 0.0107968, 2.75931, 0.478439\
550, 0.0111467, 2.93825, 0.480965\
560, 0.0118406, 2.95369, 0.495445\
570, 0.0118895, 3.01242, 0.509229\
580, 0.0123167, 3.11715, 0.523821\
590, 0.0127367, 3.19927, 0.536304\
600, 0.0157482, 3.25104, 0.554192\
610, 0.0135901, 3.68314, 0.596813\
620, 0.0157276, 3.49334, 0.581438\
630, 0.014566, 3.68796, 0.650228\
640, 0.0149533, 3.49444, 0.656265\
650, 0.0156277, 3.63083, 0.657347\
660, 0.0183346, 3.67039, 0.698831\
670, 0.0181732, 3.91143, 0.707423\
680, 0.0185985, 4.00589, 0.74175\
690, 0.0191852, 3.96775, 0.689498\
700, 0.0181445, 3.75231, 0.686764\
710, 0.0184089, 3.72606, 0.708059\
720, 0.0190152, 3.77188, 0.717368\
730, 0.0194701, 3.76452, 0.731855\
740, 0.0200528, 3.78289, 0.747695\
750, 0.0204713, 3.93396, 0.781398\
760, 0.022534, 4.12504, 0.801225\
770, 0.0238789, 4.44032, 0.845624\
780, 0.0228426, 5.42002, 0.853638\
790, 0.0227886, 5.72279, 0.833847\
800, 0.0232652, 5.69624, 0.850499\
810, 0.0239325, 6.08368, 0.870596\
820, 0.0245852, 6.22352, 0.88173\
830, 0.0250986, 6.29451, 0.897228\
840, 0.0274771, 6.63634, 0.913407\
850, 0.0262649, 6.82055, 0.935298\
860, 0.0269311, 6.90156, 0.944378\
870, 0.0299234, 7.02624, 0.957354\
880, 0.0282074, 7.08103, 0.969615\
890, 0.0288959, 7.11647, 0.985709\
900, 0.0294823, 7.37623, 1.00978\
910, 0.0301112, 7.5792, 1.03044\
920, 0.0308202, 7.70442, 1.06554\
930, 0.0368259, 9.11204, 1.18357\
940, 0.035446, 8.60113, 1.17615\
950, 0.0351497, 8.54927, 1.17298\
960, 0.0365671, 8.38054, 1.11049\
970, 0.0342688, 8.08958, 1.1415\
980, 0.0349238, 8.92474, 1.26131\
990, 0.0383448, 8.84298, 1.25116\
1000, 0.0384704, 8.78714, 1.29234\
1010, 0.039768, 8.25236, 1.20682\
1020, 0.0380389, 8.61268, 1.34427\
1030, 0.0419417, 10.1615, 1.36139\
1040, 0.0416404, 10.5031, 1.39806\
1050, 0.0433025, 10.7772, 1.36923\
1060, 0.0412765, 10.686, 1.35348\
1070, 0.0415781, 10.8592, 1.37557\
1080, 0.0423932, 10.9964, 1.39463\
1090, 0.0431939, 11.2744, 1.42066\
1100, 0.044304, 11.5438, 1.44276\
1110, 0.0451303, 11.7231, 1.46195\
1120, 0.0456636, 11.7794, 1.48387\
1130, 0.0465516, 12.3847, 1.69476\
1140, 0.0518918, 13.03, 1.63097\
1150, 0.0518672, 12.6596, 1.53763\
1160, 0.0502572, 12.4698, 1.72346\
1170, 0.0544879, 13.7798, 1.71133\
1180, 0.0539407, 13.6339, 1.73505\
1190, 0.0552281, 13.0923, 1.63644\
1200, 0.052357, 13.4782, 1.6567\
1210, 0.0532322, 13.3819, 1.83831\
1220, 0.0586057, 14.1756, 1.80787\
1230, 0.0582679, 14.0566, 1.71527\
1240, 0.0558673, 13.2942, 1.74085\
1250, 0.0569557, 14.4993, 1.89759\
1260, 0.0624153, 13.8335, 1.77589\
1270, 0.0586946, 13.3937, 1.79638\
1280, 0.0595271, 13.3955, 1.81326\
1250, 0.0731105, 13.752, 1.78412\
1500, 0.0832097, 15.1899, 2.26949\
1750, 0.111564, 28.3292, 2.91466\
2000, 0.145747, 33.1191, 3.59228\
2250, 0.184311, 47.7783, 4.50138\
2500, 0.227863, 54.4295, 5.68076\
2750, 0.300995, 59.4102, 6.0899\
3000, 0.327428, 62.4313, 6.80481\
3250, 0.383965, 100.773, 8.5231\
3500, 0.489689, 119.259, 9.32206\
3750, 0.510841, 133.137, 10.4862\
4000, 0.628493, 138.818, 11.7765\
4250, 0.708301, 180.08, 12.2621\
4500, 0.73534, 190.788, 13.5111\
4750, 0.82117, 206.27, 14.7784\
5000, 0.917761, 219.902, 15.8722\
5250, 0.999783, 226.221, 17.0853\
5500, 1.09635, 233.139, 20.6309}
