560, 11.4002, 2954.34, 493.045\
570, 11.7968, 3013.89, 509.149\
580, 12.1768, 3127.81, 522.68\
590, 12.6543, 3198.23, 537.716\
600, 13.0547, 3253.67, 556.494\
610, 13.4859, 3298.49, 566.175\
620, 14.0384, 3330.5, 578.733\
630, 14.3529, 3348.37, 591.464\
640, 14.8607, 3359.31, 601.06\
650, 15.3587, 3545.81, 622.336\
660, 15.8238, 3572.59, 659.495\
670, 16.3384, 3596.55, 653.086\
680, 16.7511, 3648.77, 679.596\
690, 19.184, 3743.73, 679.854\
700, 17.7784, 3685.86, 690.515\
710, 18.2607, 3723.91, 703.165\
720, 18.787, 3747.77, 718.81\
730, 19.3056, 3764.23, 728.933\
740, 19.8671, 3784.64, 741.856\
750, 20.3143, 3804.27, 751.469\
760, 20.8609, 3798.43, 763.595\
770, 21.4259, 4392.54, 781.91\
780, 21.9549, 5111.07, 808.289\
790, 22.564, 5515.96, 834.65\
800, 23.1572, 5668.27, 846.966\
810, 23.6515, 6089.76, 866.987\
820, 24.2026, 6216.42, 884.464\
830, 24.799, 6298.1, 894.459\
840, 25.4098, 6644.28, 920.684\
850, 26.7557, 6835.91, 1009.42\
860, 28.707, 7511.04, 1036.65\
870, 39.6792, 7639.45, 1030.99\
880, 28.3435, 8024.39, 1038.4\
890, 30.4906, 7550.48, 986.524\
900, 29.1679, 7392.35, 1007.02\
910, 29.8875, 7583.66, 1035.91\
920, 31.1449, 7720.54, 1053.25\
930, 31.433, 8049.82, 1160.97\
940, 31.909, 7892.12, 1088.51\
950, 32.5933, 7939.2, 1108.67\
960, 33.1722, 8417.67, 1201.22\
970, 36.3753, 8718.54, 1220.22\
980, 37.1629, 8640.33, 1228.94\
990, 37.305, 8697.11, 1196.22\
1000, 36.0991, 8207.29, 1188.33\
1050, 39.8024, 10285.4, 1330.91\
1100, 43.6462, 12341.8, 1544.59\
1150, 50.9988, 13043, 1569.51\
1200, 51.8925, 12982, 1656.63\
1250, 56.3814, 13842.4, 1911.7\
1300, 65.2385, 14994.1, 1985.69\
1350, 70.2668, 15349.5, 1980.44\
1400, 70.6409, 14719.8, 2064.13\
1450, 76.0019, 16139.2, 2322.47\
1500, 86.9929, 15947.9, 2267.33\
1550, 89.1768, 19561.7, 2622.2\
1600, 101.426, 24167.5, 2544.36\
1650, 100.011, 25749.9, 2892.05\
1700, 112.105, 29126.5, 2799.44\
1750, 111.22, 32867.3, 3376.79\
1800, 135.61, 32896.1, 3114.64\
1850, 124.889, 30888.2, 3171.08\
1900, 129.614, 31655.7, 3295.97\
1950, 136.475, 32408.8, 3440.58\
2000, 143.58, 32716.1, 3574.44\
2050, 151.073, 34798, 3723.34\
2100, 158.681, 41005.7, 3967.78\
2150, 166.048, 43824.7, 4160.49\
2200, 173.988, 46277.8, 4322.47\
2250, 181.981, 47731.9, 4490.58\
2300, 190.257, 48247.9, 4611.46\
2350, 200.044, 50869, 4881.35\
2400, 207.202, 51833.9, 4972.99\
2450, 215.811, 57590.1, 5136.79\
2500, 226.6, 53317.1, 5270.97\
2550, 236.024, 58726.8, 5415.45\
2600, 244.279, 56072.7, 5629.9\
2650, 252.741, 57095.2, 5780.64\
2700, 268.359, 58058.1, 5936.58\
2750, 272.543, 58432, 6075.64\
2800, 283.107, 58806.3, 6220.12\
2850, 293.295, 60057.2, 6379.02\
2900, 302.606, 60159.3, 8571.42\
2950, 313.748, 63070.5, 6668.73\
3000, 325.168, 61937.4, 7493.36\
3050, 367.18, 62383.4, 6929.69\
3100, 346.724, 77117.9, 7252.87\
3150, 366.832, 87387, 7482.61\
3200, 369.125, 90454.3, 7646.06\
3250, 380.869, 97743.9, 7860.78\
3300, 393.185, 105082, 8075.78\
3350, 404.434, 105694, 8219.72\
3400, 417.525, 114541, 8948.55\
3450, 460.232, 110709, 8550.08\
3500, 450.393, 113169, 8712.29\
3550, 461.496, 113739, 8844.12\
3600, 469.907, 123466, 9076.2\
3650, 480.063, 127199, 10003.1\
3700, 529.445, 133250, 10329.1\
3750, 567.986, 136496, 10937.3\
3800, 581.936, 141677, 10238.2\
3850, 549.173, 136212, 10676.6\
3900, 567.015, 138105, 11177.8\
3950, 603.373, 140531, 11357.9\
4000, 618.211, 142191, 10715.7\
4075, 596.094, 135101, 11673.5\
4150, 666.805, 167535, 12547.4\
4225, 690.233, 181331, 13089.3}
